Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,PersonalLoan
25,0,44,332,4,0.6,2,0,0,0,1,1,0
50,24,83,312,2,0.4,3,0,0,0,1,0,0
48,22,94,60,4,2.6,3,0,0,0,1,0,0
32,8,43,389,1,2.1,3,0,0,0,0,1,0
50,25,42,243,3,1.7,2,0,0,0,1,0,0
59,33,34,172,2,0.3,1,0,0,0,0,0,0
50,26,39,64,3,1.9,2,0,0,0,1,0,0
44,19,70,221,1,0.1,2,0,0,0,0,0,0
31,5,39,275,4,1.8,3,185,0,0,0,1,0
40,10,44,367,3,2.0,3,0,0,0,1,0,0
36,12,69,316,3,3.1,2,0,0,0,1,0,1
51,25,44,352,3,0.9,3,0,0,0,0,0,0
64,40,32,106,3,0.1,3,0,0,0,1,0,0
47,22,15,428,2,0.7,3,0,0,0,0,0,0
52,28,118,55,2,6.8,1,112,0,0,1,0,0
51,26,62,410,1,1.3,2,221,0,0,1,0,0
31,5,82,310,4,2.2,2,0,0,0,0,0,0
39,14,54,391,3,3.0,1,108,0,0,0,1,0
30,6,48,351,1,2.1,3,0,0,0,0,0,0
27,1,74,116,3,0.3,3,0,0,0,1,0,0
41,16,113,216,1,1.0,3,211,0,0,0,1,0
53,27,81,3,3,1.7,2,0,0,0,0,0,0
54,27,43,222,3,1.0,2,169,0,0,0,0,0
28,4,34,205,1,1.8,2,0,0,0,1,0,0
34,9,48,430,1,2.5,3,105,0,0,1,0,0
61,37,54,8,4,1.2,2,129,0,0,1,1,0
48,24,75,187,4,1.4,2,0,0,0,1,0,0
36,11,72,75,1,2.8,1,224,0,0,0,0,0
56,31,39,235,4,0.9,1,0,0,0,0,0,0
24,-1,75,233,4,0.2,1,0,0,0,1,0,0
64,38,79,276,2,2.8,1,179,0,0,0,0,0
26,2,205,241,1,6.33,1,271,0,0,0,1,0
33,8,65,10,2,0.1,1,89,0,0,1,0,0
64,39,122,34,4,0.2,1,378,0,0,1,0,1
39,15,82,414,1,0.8,2,0,0,0,1,0,0
54,30,21,112,2,0.2,1,0,0,0,0,1,0
32,6,50,51,4,2.1,3,0,1,1,1,1,0
62,37,39,316,2,2.8,1,113,0,1,1,1,0
27,2,101,218,1,1.9,1,0,0,0,0,0,0
53,28,41,246,2,0.6,3,0,1,0,0,0,0
51,25,132,310,1,0.3,1,0,0,0,1,0,0
25,-1,43,171,3,2.4,2,176,0,0,1,0,0
44,20,131,66,1,4.9,3,0,0,0,1,0,1
31,5,11,327,1,0.4,2,76,0,0,0,1,0
57,32,21,367,1,0.3,3,117,0,0,0,0,0
25,-1,109,272,4,2.3,3,314,0,0,1,0,0
30,6,141,387,2,4.33,1,0,0,0,0,0,0
40,14,81,365,3,0.1,1,0,0,0,1,0,0
63,38,54,360,3,2.4,1,90,0,0,0,1,0
35,10,164,111,2,7.8,1,0,0,0,1,0,0
43,19,28,314,4,0.3,1,87,0,0,0,0,0
27,2,68,277,3,2.6,3,203,1,0,0,0,0
44,14,44,309,3,2.0,3,180,1,1,1,1,0
49,23,61,302,1,1.4,3,0,0,0,1,1,0
61,36,35,296,3,1.3,2,0,0,0,0,1,0
60,34,54,312,3,0.3,2,0,0,0,1,1,0
59,34,14,247,1,0.1,1,0,0,0,1,1,0
28,3,52,8,4,2.2,1,230,0,0,1,0,0
52,28,101,96,2,0.3,1,0,0,0,0,0,0
28,2,149,367,2,7.2,1,0,0,0,1,0,0
34,8,35,141,4,0.8,1,137,0,1,1,1,0
60,34,21,240,3,0.3,3,129,0,0,1,0,0
39,15,118,393,2,1.9,1,0,0,0,0,1,0
30,5,38,399,4,2.0,2,0,1,0,0,0,0
49,25,24,444,4,0.2,1,138,0,0,1,0,0
43,18,59,267,1,3.7,3,0,0,0,1,0,0
63,33,41,311,4,1.67,3,0,0,0,1,0,0
28,3,85,279,1,0.8,2,0,0,0,1,1,0
51,27,12,352,4,1.0,1,0,0,0,1,0,0
33,7,32,372,1,0.6,3,152,0,0,0,0,0
55,29,79,36,3,0.8,1,0,0,0,1,0,0
53,28,175,398,3,3.6,3,0,0,1,1,1,1
34,8,28,401,3,0.9,1,0,0,0,0,0,0
34,9,41,151,2,0.1,1,161,0,0,1,1,0
40,14,70,410,3,2.1,1,185,0,0,0,0,0
49,25,161,375,3,6.5,2,485,1,1,0,0,1
35,9,53,310,4,2.2,2,0,0,0,1,0,0
39,15,128,178,1,3.4,1,0,0,0,0,0,0
55,28,50,388,3,1.0,2,0,0,0,1,1,0
29,5,80,365,2,2.0,2,0,0,0,1,1,0
54,30,93,83,1,2.7,2,0,0,0,1,0,0
25,-1,48,228,3,0.3,3,0,0,0,0,1,0
52,28,149,281,2,6.8,1,0,0,0,1,0,0
46,19,49,163,3,2.5,2,0,0,0,1,1,0
57,33,88,256,1,2.7,2,0,0,0,1,0,0
52,22,22,23,4,0.4,3,0,0,0,1,1,0
28,3,55,324,4,2.2,1,0,0,0,1,1,0
44,18,72,435,1,0.7,3,155,0,0,0,0,0
24,-1,38,394,2,1.7,2,0,0,0,1,0,0
40,16,114,109,1,3.4,1,300,0,0,1,0,0
34,4,83,199,4,4.0,3,0,0,0,1,0,0
39,14,101,316,2,0.4,1,0,0,0,1,1,0
50,24,94,249,1,4.9,1,272,0,0,1,0,0
41,17,40,246,2,2.5,1,0,0,1,1,1,0
31,7,128,219,1,6.0,1,0,0,0,0,0,0
29,3,39,356,4,2.1,3,0,0,0,1,0,0
30,5,51,141,1,1.0,1,0,0,0,1,0,0
44,20,79,395,4,2.0,3,0,1,1,1,1,0
33,7,48,9,4,2.2,2,0,0,0,1,0,0
50,26,85,310,1,0.0,1,144,0,0,0,0,0
42,18,41,160,1,1.8,1,94,0,0,1,0,0
48,22,152,275,1,3.5,3,0,0,0,1,0,1
24,-2,125,223,2,7.2,1,0,1,0,0,1,0
56,31,11,183,2,0.2,3,90,0,0,0,0,0
28,4,103,367,2,2.5,1,0,0,0,1,1,0
56,30,141,310,2,0.5,1,0,0,0,1,0,0
58,32,38,94,1,1.4,1,0,0,0,1,1,0
29,5,135,391,2,0.6,1,0,0,0,0,0,0
63,38,28,367,2,0.5,2,89,0,0,1,0,0
28,3,70,40,4,2.2,1,240,0,0,0,1,0
57,31,41,96,1,0.2,1,0,0,0,1,1,0
34,8,81,117,3,0.9,2,208,0,0,1,0,0
28,3,170,387,1,0.1,3,0,0,0,0,0,1
27,2,55,130,4,1.7,2,0,0,0,1,0,0
37,11,24,123,4,1.5,3,0,0,0,0,0,0
52,28,81,309,3,1.8,2,275,0,0,0,0,0
49,23,32,358,4,1.8,1,83,0,0,0,0,0
65,40,129,35,1,1.3,1,0,0,0,1,1,0
60,35,108,372,1,0.9,1,0,1,0,0,0,0
37,12,180,15,1,8.6,1,0,0,0,1,1,0
63,37,139,267,2,6.9,1,0,0,0,0,0,0
40,14,33,277,2,1.4,3,0,0,0,1,1,0
46,20,74,276,4,2.6,3,0,0,0,1,0,0
63,37,42,94,2,0.7,3,115,0,0,1,0,0
57,27,73,241,1,3.0,3,0,0,0,0,0,0
33,8,115,87,4,2.9,2,0,0,0,1,0,1
41,17,114,86,2,1.8,2,0,0,0,1,0,0
41,17,92,257,2,1.9,1,131,0,0,1,0,0
44,19,34,430,1,0.3,3,78,0,0,1,0,0
33,6,54,219,2,1.67,2,122,0,0,1,0,0
52,28,64,429,2,1.0,3,211,0,0,1,0,0
30,6,42,316,1,0.2,3,100,0,0,0,1,0
45,19,70,205,3,2.1,1,0,0,0,1,0,0
49,24,51,31,1,1.3,2,0,0,0,0,0,0
45,19,71,115,4,2.9,1,218,0,1,1,1,0
32,7,35,466,3,1.3,1,108,0,0,0,1,0
45,18,40,378,3,1.0,2,0,0,0,1,0,0
57,32,165,367,4,2.7,3,0,0,0,1,0,1
61,31,18,343,1,1.5,3,0,0,0,1,1,0
57,31,32,15,3,1.4,1,0,1,1,1,1,0
60,35,35,58,3,0.2,1,169,0,0,1,0,0
40,16,120,141,2,6.1,1,196,0,0,1,0,0
53,28,31,40,4,0.1,3,0,0,0,1,0,0
42,16,35,143,3,1.5,1,0,0,0,0,0,0
62,36,32,196,2,0.2,3,0,0,0,1,1,0
43,18,85,378,1,3.7,3,327,1,0,1,0,0
35,10,139,398,2,7.8,1,0,0,0,0,0,0
50,24,103,309,1,0.3,1,0,0,0,1,0,0
45,21,152,129,2,1.4,1,0,0,0,1,0,0
52,27,33,160,2,2.0,2,0,0,0,1,0,0
35,9,84,402,4,2.2,2,322,0,0,0,0,0
58,33,61,14,4,1.7,1,0,0,0,0,0,0
62,38,64,399,4,2.2,1,123,1,1,1,1,0
50,25,34,432,1,1.3,2,0,0,0,1,0,0
25,-1,82,205,4,2.1,3,0,0,0,1,0,0
47,22,122,18,1,5.1,3,163,1,0,0,0,1
28,4,58,160,3,1.5,1,131,0,0,0,0,0
34,9,92,1,1,2.8,1,0,0,0,1,0,0
49,23,78,206,2,2.4,2,205,0,0,0,1,0
54,29,129,266,4,4.2,3,0,0,0,0,0,1
50,25,13,84,2,0.7,3,0,0,0,0,0,0
37,11,81,330,1,2.8,3,145,0,0,0,0,0
38,8,23,414,1,0.67,3,0,0,0,0,0,0
52,26,35,115,3,0.9,3,0,0,0,0,0,0
63,39,79,231,4,1.7,2,0,0,0,1,1,0
39,14,165,164,2,3.3,1,0,0,0,1,0,0
63,38,52,367,2,2.8,1,0,0,0,1,0,0
65,41,185,258,3,2.0,2,0,0,0,0,0,1
46,20,49,55,3,2.2,2,0,0,0,0,0,0
54,30,64,405,1,1.8,3,227,0,0,0,1,0
54,24,61,225,4,2.0,3,0,1,0,1,0,0
52,26,112,159,1,2.4,1,0,1,1,1,1,0
63,39,72,241,3,2.0,3,190,1,0,1,0,0
66,41,18,272,3,0.5,1,0,0,0,0,0,0
56,29,41,295,4,2.5,2,0,0,0,0,0,0
23,-1,61,183,4,2.6,1,239,0,0,1,0,0
65,41,105,190,1,3.0,2,282,1,1,1,0,1
51,27,23,466,1,0.2,1,0,0,0,1,0,0
34,10,22,434,1,0.5,3,85,0,0,0,0,0
49,23,59,450,3,2.1,1,0,0,0,0,0,0
29,2,33,115,1,2.0,2,160,0,0,0,0,0
47,23,11,283,1,0.9,3,103,0,0,0,1,0
46,21,204,216,2,2.8,1,0,0,0,1,0,0
52,27,61,151,4,1.8,3,207,0,0,0,0,0
55,31,103,149,3,1.8,2,364,0,0,0,0,0
61,36,51,362,3,1.5,1,0,0,0,0,1,0
34,9,164,367,1,6.0,3,0,0,0,1,0,1
58,34,12,56,1,0.1,2,0,0,0,0,1,0
40,16,82,93,1,3.6,2,0,0,0,0,0,0
43,17,164,43,1,2.4,1,449,0,0,1,0,0
35,8,48,242,2,1.67,2,0,0,0,1,0,0
24,-1,38,190,4,0.6,2,0,0,0,1,0,0
48,22,65,159,2,1.5,2,0,0,0,1,0,0
44,20,71,315,4,1.9,1,207,0,0,1,0,0
54,30,18,346,1,0.3,1,0,1,1,1,0,0
59,34,52,300,2,1.6,3,75,0,0,1,0,0
45,18,48,9,3,2.5,2,113,0,0,1,1,0
26,2,30,367,1,1.0,3,111,0,0,0,0,0
40,15,40,150,2,2.2,3,107,0,0,1,0,0
32,7,112,68,1,3.8,1,81,0,0,1,0,0
29,4,115,214,1,1.9,1,0,0,0,0,0,0
51,27,63,176,2,1.0,3,82,0,0,1,0,0
42,17,85,198,1,3.7,3,0,0,0,1,0,0
64,38,59,139,1,2.5,3,220,0,0,0,0,0
44,20,68,398,1,0.8,3,91,0,0,0,0,0
37,11,84,34,2,1.8,1,0,0,0,1,1,0
44,19,62,241,3,0.8,3,0,0,0,0,1,0
35,9,109,213,3,4.0,1,0,0,0,0,0,1
41,17,141,275,2,7.6,1,92,0,0,0,0,0
56,32,129,284,1,7.4,1,0,0,0,0,0,0
62,36,30,367,3,0.7,2,0,0,0,1,0,0
58,34,148,445,1,4.7,1,0,0,0,1,0,0
47,20,25,399,3,0.67,2,0,0,0,1,1,0
35,10,21,173,3,1.3,1,115,0,0,0,0,0
29,4,72,454,4,2.2,1,0,0,0,1,0,0
43,17,59,287,3,0.9,3,87,0,0,1,1,0
62,37,83,119,3,1.8,2,187,1,0,0,0,0
41,16,10,305,2,0.3,2,0,0,0,1,0,0
34,9,84,137,3,0.6,2,0,0,0,1,0,0
50,23,98,146,3,2.0,2,0,0,0,0,0,0
47,23,32,166,1,1.0,1,0,1,1,1,1,0
29,5,31,461,4,0.4,2,161,0,0,1,1,0
59,34,94,266,3,0.5,1,0,0,0,0,1,0
56,31,21,8,2,0.2,3,137,0,1,1,1,0
61,35,110,188,3,4.4,1,0,1,0,1,0,0
58,32,38,277,1,2.2,3,0,0,0,0,0,0
49,24,39,214,1,1.4,3,0,0,0,1,0,0
45,21,132,81,3,1.2,2,0,0,1,1,1,1
50,24,61,312,4,2.6,1,0,0,0,1,0,0
64,38,92,288,1,2.0,1,0,0,0,1,0,0
39,15,119,141,2,6.1,1,0,0,0,0,0,0
58,33,53,78,4,2.1,1,0,0,0,1,0,0
62,37,18,141,3,1.3,2,0,0,0,1,0,0
45,20,114,367,2,4.4,2,0,0,0,0,0,1
58,28,90,241,1,3.0,3,0,0,0,0,1,0
43,18,140,430,1,7.0,1,205,0,0,1,0,0
28,3,90,29,2,3.3,1,0,0,0,1,1,0
26,1,85,27,1,1.9,1,0,0,0,1,0,0
49,24,80,137,1,1.2,1,0,0,0,1,0,0
66,42,53,173,2,1.1,1,0,0,0,1,1,0
33,7,49,421,4,2.2,2,0,0,0,1,0,0
61,35,152,76,3,3.3,3,0,0,0,1,0,1
64,37,138,365,2,2.8,2,0,0,0,1,0,1
36,10,80,347,4,2.2,2,0,0,0,1,0,0
49,23,82,129,2,2.4,2,0,0,0,0,0,0
52,27,195,43,1,8.1,1,0,0,0,0,0,0
61,37,22,345,1,1.2,3,0,0,0,1,0,0
32,6,81,193,1,2.5,1,0,0,0,1,0,0
61,37,40,330,4,2.2,1,0,1,1,1,1,0
45,20,154,367,2,2.8,1,0,1,0,1,0,0
30,4,49,269,3,1.1,2,0,0,0,0,1,0
62,37,85,395,4,3.4,2,0,0,0,1,0,0
57,32,21,298,3,0.1,2,0,1,1,1,0,0
41,17,14,96,1,1.0,1,0,0,0,0,0,0
58,34,60,136,4,1.6,2,0,0,0,0,1,0
29,5,138,241,2,4.33,1,0,0,0,1,0,0
53,28,98,36,1,1.3,3,355,0,0,1,0,0
64,39,22,31,4,0.6,2,0,0,0,0,0,0
49,23,49,367,1,1.2,2,0,0,0,1,1,0
38,14,102,388,2,1.9,1,0,0,1,1,1,0
56,30,45,81,4,0.7,2,0,0,0,0,1,0
56,31,82,417,4,1.3,3,0,0,0,1,0,0
52,28,81,118,3,1.8,2,0,1,0,0,0,0
64,39,35,43,1,1.5,2,0,1,0,0,0,0
53,28,59,134,2,1.9,2,0,0,0,1,0,0
29,3,52,161,3,1.1,2,0,0,0,1,0,0
48,24,84,168,3,0.7,1,166,0,0,1,0,0
32,6,85,56,1,2.7,2,100,0,0,1,0,0
54,28,65,304,1,0.2,1,0,0,0,0,1,0
37,13,89,395,2,1.7,2,314,0,0,0,1,0
47,21,109,448,4,1.8,1,0,0,0,0,0,1
37,12,81,329,1,2.8,1,0,0,0,0,0,0
64,39,38,138,1,1.1,3,108,0,0,0,0,0
43,19,72,8,2,1.7,1,0,0,0,1,0,0
33,6,78,41,4,2.0,2,119,1,0,1,0,0
26,2,172,335,2,6.9,2,0,0,0,1,0,1
42,18,71,111,3,2.33,1,106,1,0,1,0,0
54,28,165,149,1,4.1,3,0,0,1,1,1,1
41,16,120,190,2,3.9,1,0,0,0,1,1,0
55,29,39,169,1,0.2,1,0,0,0,0,1,0
65,39,23,223,3,0.7,2,0,0,0,0,1,0
50,26,135,160,2,4.6,3,91,0,0,1,0,1
55,31,12,398,2,0.2,1,76,0,0,1,1,0
62,36,92,368,2,0.7,2,0,0,0,1,0,0
53,28,192,315,2,6.4,3,0,0,0,0,0,1
32,7,42,195,4,0.8,1,0,0,0,1,1,0
56,32,158,344,3,3.7,3,0,0,0,1,0,1
54,30,194,144,3,6.0,3,587,1,1,1,1,1
44,20,160,350,2,7.6,1,0,1,0,0,0,0
48,22,98,300,2,6.3,1,0,0,0,0,0,0
46,22,164,304,2,7.6,1,0,0,1,1,1,0
45,21,42,316,2,2.5,1,0,1,0,1,0,0
45,15,202,106,3,10.0,3,0,0,0,0,0,1
58,34,10,188,4,0.7,1,0,0,0,0,0,0
29,3,31,164,4,0.3,2,0,0,0,1,0,0
55,30,58,139,4,0.9,1,0,0,0,1,1,0
55,29,65,321,4,2.8,2,0,0,0,1,0,0
41,16,98,246,1,4.0,3,0,0,0,0,1,0
24,-2,150,367,2,2.0,1,0,0,0,1,0,0
54,29,44,90,2,2.3,3,0,0,0,1,0,0
57,32,15,217,2,0.2,3,0,0,0,0,1,0
30,6,82,260,2,2.5,1,0,0,0,0,0,0
42,17,61,381,3,0.5,3,0,0,0,1,0,0
29,2,38,237,1,2.0,2,0,0,0,0,0,0
29,3,39,395,4,2.1,3,0,0,0,1,0,0
31,7,173,79,1,6.0,1,0,0,0,1,0,0
47,23,8,190,4,0.2,1,0,0,0,1,0,0
36,12,51,188,3,2.0,1,214,0,0,1,0,0
52,27,62,201,4,1.8,3,82,0,0,0,0,0
54,28,34,282,4,0.7,2,0,0,0,1,0,0
55,29,132,438,3,5.9,2,307,0,0,0,0,1
53,27,44,331,4,1.5,3,0,0,0,0,0,0
52,27,162,150,1,8.1,1,0,0,0,1,0,0
64,39,64,146,3,2.2,1,0,0,0,1,0,0
54,29,111,315,1,0.1,3,0,0,0,0,1,0
32,6,41,173,2,2.0,3,0,0,0,0,0,0
63,33,52,367,4,1.67,3,0,0,0,0,0,0
36,10,65,34,4,2.2,2,0,0,0,0,0,0
50,25,130,367,1,1.1,2,0,0,0,1,0,1
33,8,45,267,2,0.1,1,0,0,0,0,1,0
62,38,35,347,1,1.9,2,118,0,0,0,0,0
49,23,65,279,3,0.7,2,263,0,0,1,1,0
41,15,38,49,2,0.7,1,91,0,0,1,0,0
51,27,42,393,4,1.1,2,0,0,0,1,1,0
56,30,45,8,4,1.5,3,0,0,0,0,0,0
51,25,145,68,1,0.3,1,0,0,0,1,0,0
39,13,33,149,4,1.5,3,0,0,0,0,0,0
61,35,60,462,3,1.4,3,0,0,0,0,0,0
35,9,45,58,1,2.0,1,0,0,0,1,1,0
39,15,72,368,4,2.4,1,0,1,0,1,0,0
37,11,34,430,3,0.2,2,0,0,0,0,0,0
48,21,23,257,3,0.67,2,0,0,0,1,0,0
63,37,45,331,2,1.0,3,88,0,0,1,1,0
35,9,28,331,4,1.0,1,75,0,0,1,0,0
55,30,81,42,4,3.8,2,0,0,0,1,0,0
29,5,72,185,3,0.7,2,81,0,0,0,0,0
61,31,49,285,4,1.67,3,0,0,0,1,0,0
36,10,31,61,4,1.2,2,0,0,0,0,0,0
61,35,63,376,3,2.2,3,0,0,0,0,0,0
36,12,150,411,4,5.4,1,0,1,1,1,0,1
58,33,142,206,2,3.9,1,193,0,0,1,1,0
42,17,74,162,3,3.0,1,0,0,0,0,1,0
30,4,24,150,1,0.4,2,81,0,0,1,0,0
45,20,29,186,4,1.9,3,0,0,0,0,0,0
39,15,79,196,4,2.4,1,0,0,0,0,0,0
27,3,94,182,2,0.2,1,310,0,0,0,1,0
57,33,121,331,1,4.3,1,0,1,0,0,0,0
34,10,54,151,3,2.0,1,0,0,0,0,0,0
64,39,73,367,3,2.4,1,0,0,0,1,0,0
47,23,71,439,1,0.8,3,127,0,0,1,0,0
44,17,29,362,3,1.0,2,0,0,0,1,1,0
51,27,93,169,1,2.7,1,0,0,0,1,0,0
40,14,73,330,1,1.5,3,252,0,0,1,0,0
57,32,19,367,4,0.9,2,0,0,0,1,0,0
33,8,58,316,2,0.1,1,0,1,1,1,1,0
46,20,39,397,1,0.2,1,0,0,0,0,0,0
41,16,23,324,2,1.4,2,0,1,0,1,0,0
33,7,29,145,1,0.6,3,127,0,0,0,1,0
27,2,155,411,1,0.8,1,0,0,0,0,0,0
52,28,90,441,1,2.6,2,0,1,0,1,0,0
59,33,113,168,2,2.0,1,77,0,0,1,0,0
62,38,42,277,1,1.8,3,0,0,0,0,0,0
49,25,30,430,4,0.2,1,0,0,1,1,1,0
45,19,19,367,3,0.5,2,0,0,0,1,0,0
63,37,124,173,3,5.0,2,170,0,0,0,0,1
57,31,30,454,2,0.7,2,145,0,0,0,0,0
60,30,28,181,1,1.5,3,124,1,0,1,0,0
50,23,15,277,2,1.0,2,101,0,0,0,0,0
54,30,70,35,1,1.6,3,265,0,0,0,0,0
28,2,10,286,1,0.1,2,0,0,0,1,0,0
60,34,22,141,3,0.3,3,139,0,0,1,1,0
44,20,70,355,4,1.9,1,0,0,0,1,0,0
61,35,61,364,1,1.6,1,0,0,0,0,0,0
40,15,161,347,2,3.3,1,0,1,0,0,1,0
54,30,29,233,2,0.8,1,0,0,0,0,1,0
43,19,35,154,3,0.5,1,0,0,0,1,0,0
54,28,48,462,4,2.8,2,0,0,0,1,0,0
32,7,44,35,4,0.8,1,0,0,0,1,0,0
24,0,88,68,3,0.8,1,134,0,0,0,0,0
30,4,40,144,4,2.1,3,0,0,0,1,1,0
61,36,21,430,4,0.4,2,123,0,0,0,0,0
40,14,58,277,2,2.8,1,0,0,0,1,0,0
35,11,59,403,4,0.1,2,0,0,0,0,0,0
33,3,74,430,4,4.0,3,0,0,0,0,0,0
63,37,84,122,4,1.9,2,0,0,0,1,0,0
57,31,58,109,1,0.2,1,177,0,0,1,0,0
44,19,154,158,2,8.8,1,0,0,0,1,0,0
51,25,185,302,1,1.7,1,0,0,0,0,0,0
51,26,78,210,1,1.2,1,305,0,0,1,0,0
38,13,55,113,2,1.1,2,0,0,0,1,0,0
31,5,30,315,4,0.3,2,0,0,0,1,0,0
54,29,74,264,3,2.0,2,0,0,0,0,0,0
41,16,118,367,2,3.3,1,0,0,0,1,0,0
57,33,182,299,2,3.3,3,372,0,0,0,0,1
24,-2,82,81,2,1.6,3,0,0,0,1,1,0
55,29,29,216,4,1.5,3,79,0,0,1,0,0
32,6,120,290,4,5.4,1,301,0,1,1,1,1
38,12,53,430,2,2.4,2,0,0,0,1,0,0
58,32,43,267,3,1.4,1,0,0,0,0,1,0
29,4,59,399,4,2.2,1,232,0,0,1,1,0
43,17,84,352,4,2.6,3,289,1,1,1,1,0
50,24,161,407,3,3.4,1,212,0,0,1,0,1
62,37,21,206,4,0.4,2,137,0,0,1,1,0
57,32,63,297,4,0.7,1,0,0,0,1,0,0
30,3,172,91,3,3.4,2,0,0,0,0,1,1
30,4,51,365,4,0.2,1,172,0,0,0,1,0
57,33,24,430,4,0.7,1,0,0,0,1,0,0
57,33,95,397,2,1.6,1,0,0,0,0,0,0
43,18,59,22,1,2.4,1,250,0,0,1,0,0
28,2,51,55,4,1.8,2,0,1,0,0,0,0
46,22,28,367,1,1.0,1,84,0,0,1,1,0
29,3,154,367,2,2.0,1,130,0,0,0,0,0
64,40,15,115,2,0.3,3,115,0,0,1,1,0
66,36,55,235,4,1.67,3,0,0,0,0,1,0
23,-1,149,113,1,6.33,1,305,0,0,0,1,0
60,36,79,159,1,1.8,3,0,0,0,0,1,0
47,21,68,329,4,2.6,3,0,0,0,0,0,0
35,10,78,292,1,2.6,2,0,0,0,1,0,0
57,32,34,186,2,2.0,2,0,1,0,0,0,0
65,41,195,115,3,0.4,1,0,1,1,0,1,1
53,28,184,334,1,8.1,1,303,0,0,1,0,0
44,20,85,174,2,3.2,1,0,0,0,1,0,0
45,20,200,53,2,8.8,1,0,0,0,1,1,0
41,16,64,177,3,0.5,3,0,0,0,0,0,0
51,27,88,85,1,2.6,2,0,1,0,0,1,0
27,1,42,321,3,2.4,2,0,0,0,0,0,0
31,5,91,150,3,1.6,1,126,0,0,1,1,0
32,6,38,227,1,0.3,1,0,1,1,1,0,0
55,30,28,403,1,1.5,2,0,0,0,0,0,0
55,30,32,96,4,0.1,3,0,1,0,0,0,0
42,18,31,367,1,0.3,3,0,0,0,0,1,0
33,9,22,266,4,0.4,2,103,0,0,1,0,0
65,40,95,387,3,3.7,2,138,0,0,0,1,1
35,10,74,62,4,1.3,1,0,0,0,1,0,0
55,30,22,160,1,1.5,2,91,0,0,0,1,0
28,4,43,152,3,0.1,2,0,0,0,1,0,0
27,3,43,91,1,1.0,3,0,0,0,1,0,0
51,27,112,367,3,1.8,2,0,1,1,1,1,0
50,23,9,145,2,1.0,2,0,0,0,1,0,0
58,33,81,94,2,0.0,3,0,0,0,1,0,0
46,20,131,456,1,5.7,1,256,0,0,0,1,0
62,32,19,155,1,1.5,3,0,1,0,0,0,0
38,13,62,149,3,0.7,2,0,1,0,1,0,0
62,37,19,444,4,0.4,2,124,1,0,0,0,0
56,32,8,267,2,0.3,1,0,0,0,1,1,0
61,36,193,314,1,4.7,3,203,0,0,1,0,1
38,13,129,149,4,4.4,1,140,0,0,0,0,1
55,29,30,94,4,0.7,2,0,0,0,0,1,0
30,4,80,358,4,1.8,2,0,0,0,0,0,0
41,15,22,55,4,1.5,3,0,0,0,0,1,0
57,32,33,118,1,1.5,2,0,0,0,1,0,0
36,11,64,101,4,2.1,3,0,0,0,0,0,0
55,29,60,316,3,2.2,3,84,0,0,1,0,0
30,4,81,141,1,2.9,3,259,0,0,1,1,0
40,16,45,367,3,0.6,2,204,0,0,1,0,0
32,6,112,397,4,1.8,2,0,0,0,1,0,0
59,34,83,292,2,3.4,3,0,0,0,1,0,1
44,20,180,267,2,7.6,1,524,0,0,0,1,0
51,26,28,166,4,0.2,2,0,1,0,1,0,0
37,12,169,83,2,5.2,3,249,0,0,1,0,1
59,35,14,73,4,0.7,1,0,0,0,1,0,0
37,11,43,41,1,2.0,1,0,0,0,1,0,0
56,32,88,318,2,0.3,1,0,0,0,1,0,0
55,29,78,70,4,2.6,3,0,0,0,0,1,0
49,24,68,310,1,0.2,2,163,0,0,0,0,0
46,22,144,259,2,3.3,1,0,0,0,1,1,0
35,9,30,299,4,1.0,1,163,0,0,1,0,0
47,21,120,453,1,0.0,1,135,0,0,0,0,0
39,14,24,316,2,0.3,2,0,0,0,0,0,0
27,1,78,141,4,2.3,3,157,1,0,1,0,0
62,36,135,312,2,5.2,2,0,0,0,1,0,1
57,32,44,110,2,1.6,3,0,0,0,0,0,0
55,30,73,204,4,3.8,2,0,0,0,1,0,0
55,31,90,227,1,2.7,2,0,0,0,1,1,0
41,15,58,360,3,0.5,3,0,0,0,1,0,0
57,32,75,375,2,3.7,1,236,0,0,1,0,0
43,19,174,139,3,1.7,3,231,0,1,1,1,1
40,16,50,149,2,1.7,1,174,0,0,0,0,0
43,18,85,210,1,4.0,3,287,0,0,1,0,0
63,38,54,51,3,2.2,1,0,0,0,1,0,0
63,38,83,161,2,3.4,1,0,0,0,0,0,1
54,30,24,295,4,0.2,1,0,1,0,0,0,0
54,30,45,408,4,1.1,2,205,0,0,1,0,0
52,26,68,146,1,0.8,3,0,0,0,1,1,0
50,26,48,367,4,0.1,3,0,0,0,0,1,0
38,13,114,209,1,1.0,3,0,0,0,1,1,0
36,12,142,27,3,2.3,2,0,0,1,1,1,1
58,33,52,319,3,0.5,2,0,0,0,0,1,0
46,22,142,175,2,3.3,1,0,0,0,0,0,0
50,25,15,171,1,0.4,3,0,0,0,0,0,0
46,22,118,159,1,4.7,1,159,0,0,0,1,0
53,27,101,40,4,4.9,1,0,0,0,1,0,0
62,36,84,353,2,2.8,1,0,0,0,1,0,0
63,39,32,381,1,1.9,2,100,0,0,0,0,0
42,16,64,351,3,0.5,3,247,0,0,0,0,0
34,10,81,270,4,3.4,1,0,0,0,1,0,0
40,14,28,277,4,1.5,3,0,0,0,0,1,0
