Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,PersonalLoan
54,26,114,36.92369889145156,3,3.608242290216203,3,201,0,0,1,0,1
43,26,81,36.92369889145156,3,0.8223065208355351,2,0,0,1,1,1,0
43,12,114,36.92369889145156,1,6.3645884382941995,1,284,0,0,1,0,0
54,26,114,297.91853049517374,3,3.6082423053746817,3,197,0,0,0,0,1
43,12,45,297.91853049517374,1,2.493015665352419,1,0,0,0,0,0,0
43,22,81,338.4241200889943,3,0.8223065209326327,2,0,1,0,1,0,0
54,26,114,417.13865888278247,1,6.364588438606869,1,150,0,0,1,0,1
54,36,114,128.06346893689252,2,1.6724294548479572,3,0,0,0,0,0,1
39,17,45,297.91853049517374,1,2.493015665352419,1,0,0,0,0,0,0
43,17,81,338.4241200889943,1,0.8223065208188397,1,0,0,0,0,0,0
43,22,167,297.91853049517374,1,6.364588438189708,1,0,0,0,0,0,0
30,22,45,338.4241200889943,3,0.8223065208188881,3,0,0,0,0,0,0
43,12,81,338.4241200889943,3,0.8223065208246915,1,0,0,0,1,0,0
54,26,81,151.10074043900542,1,2.4930156653524196,3,0,0,0,0,1,0
43,12,114,338.4241200889943,1,1.6724294379772737,1,0,0,0,1,0,0
39,12,26,297.91853049517374,1,0.8223065208188791,3,0,0,0,1,1,0
43,22,81,338.4241200889943,3,3.608242838010105,2,283,0,0,1,0,1
43,22,167,36.92369889145156,1,3.6082422857783967,1,283,0,0,0,0,0
39,12,45,297.91853049517374,1,1.6724294379772722,1,0,0,0,0,1,0
51,17,81,338.4241200889943,3,0.8223065208188336,2,0,1,0,0,0,0
43,12,114,36.92369889145156,1,6.364588438215265,1,0,0,0,1,0,0
51,22,114,36.92369889145156,1,6.364588438196038,1,0,0,0,1,0,0
43,22,81,338.4241200889943,1,0.8223065211115407,3,0,0,0,0,0,0
43,26,114,338.4241200889943,3,3.6082427350839597,2,296,0,0,1,0,1
43,17,81,36.92369889145156,1,0.822306520818833,1,0,0,0,0,0,0
43,12,81,36.92369889145156,3,2.493015665361651,2,0,0,1,1,1,0
39,12,81,338.4241200889943,4,2.493015674395933,3,0,0,0,1,0,0
43,26,45,151.10074043900542,1,2.493015665353479,3,0,0,1,1,1,0
43,12,114,36.92369889145156,1,6.364588438212199,1,0,0,0,1,0,0
43,12,81,338.4241200889943,3,2.493015666449813,2,0,0,0,1,0,0
43,22,114,417.13865888278247,1,3.6082422867970294,3,0,0,0,1,0,1
43,22,114,338.4241200889943,1,3.6082422991660112,1,0,0,0,0,0,0
39,12,81,36.92369889145156,3,2.493015665937593,3,0,0,1,1,1,0
43,12,81,151.10074043900542,1,2.493015665352551,3,0,0,1,1,1,0
39,22,45,338.4241200889943,2,2.493015665534519,3,0,0,0,1,0,0
30,12,45,338.4241200889943,1,0.822306520818833,1,0,0,0,0,0,0
39,22,81,338.4241200889943,4,2.493025345841041,3,0,0,0,1,0,0
39,12,26,297.91853049517374,1,0.8223065208188459,3,0,0,0,1,1,0
39,12,81,338.4241200889943,4,2.493015665359429,3,0,0,0,1,0,0
54,36,81,297.91853049517374,1,3.608242290808442,3,283,0,0,0,0,0
51,26,45,36.92369889145156,3,0.8223065208188405,2,0,0,0,1,1,0
54,36,81,297.91853049517374,1,3.6082422922580797,3,283,0,0,0,0,0
43,17,81,297.91853049517374,1,2.493015665352419,1,0,0,0,0,1,0
39,12,114,297.91853049517374,4,2.493015665352421,1,0,0,0,1,1,0
51,17,81,36.92369889145156,2,0.8223065208188342,2,0,1,0,1,1,0
39,22,45,338.4241200889943,2,0.8223065210250569,2,0,1,0,0,0,0
43,22,114,338.4241200889943,1,0.8223065208190631,1,0,0,0,0,0,0
43,12,81,338.4241200889943,3,0.8223065208223774,2,0,1,0,0,0,0
51,26,114,297.91853049517374,1,2.493015665352448,1,0,0,0,1,1,0
39,12,45,297.91853049517374,1,0.8223065208188336,3,0,0,0,0,1,0
30,17,45,297.91853049517374,3,1.6724294379772895,3,0,0,0,1,0,0
54,36,81,297.91853049517374,1,2.493015670966134,3,197,0,0,0,0,0
30,22,45,297.91853049517374,3,0.8223065208205909,3,0,0,0,1,1,0
30,12,81,338.4241200889943,4,2.4930156653524596,3,0,0,0,1,1,0
30,17,45,297.91853049517374,3,1.6724294379772875,3,0,0,0,1,0,0
30,5,45,297.91853049517374,4,1.6724294379772757,3,0,0,0,1,0,0
43,26,114,36.92369889145156,3,3.6082423273618875,3,200,0,0,1,0,1
39,22,45,338.4241200889943,2,0.2977110748031126,3,0,0,0,0,0,0
39,12,114,297.91853049517374,4,2.493015665372573,1,0,1,0,1,0,0
43,22,81,417.13865888278247,3,3.608242286514281,2,0,0,0,1,0,0
43,12,81,338.4241200889943,1,3.608242285778397,1,0,0,0,1,0,0
51,22,45,297.91853049517374,4,0.8223065362187942,3,197,0,0,0,0,0
43,12,81,36.92369889145156,3,3.608242285801579,2,0,0,1,1,1,0
39,17,81,297.91853049517374,1,2.493015665352419,1,0,0,0,0,1,0
43,22,81,417.13865888278247,1,0.8223067061758256,3,0,0,0,1,0,0
54,36,45,297.91853049517374,4,2.4930156665791348,3,197,0,0,0,1,0
43,22,81,417.13865888278247,3,3.608242330736667,2,0,0,0,1,0,1
39,12,114,36.92369889145156,1,1.6724294379858649,1,0,0,0,1,0,0
43,26,114,338.4241200889943,1,3.6082426844462665,3,290,0,0,1,0,1
39,22,81,338.4241200889943,3,0.8225112077977131,3,283,0,0,1,0,0
43,12,114,338.4241200889943,3,2.493015684045555,3,220,0,0,1,0,0
54,22,114,338.4241200889943,4,6.364588438301144,1,149,0,0,0,0,1
43,22,81,297.91853049517374,1,0.822306520818833,1,0,0,0,0,0,0
54,36,114,36.92369889145156,4,2.493015666231223,2,0,0,0,0,1,0
51,17,81,297.91853049517374,1,2.493015665352419,1,0,0,0,0,1,0
43,17,81,36.92369889145156,2,0.8223065208304035,2,0,1,0,1,0,0
43,22,45,151.10074043900542,1,2.493015665359978,1,0,1,1,1,1,0
39,12,81,297.91853049517374,1,2.493015665352421,1,0,0,0,1,0,0
54,22,114,338.4241200889943,1,0.8223065509139011,3,0,0,0,0,0,0
43,22,81,338.4241200889943,1,0.822306520964938,1,0,0,0,0,0,0
54,22,167,36.92369889145156,1,3.608242285778397,1,0,0,0,0,0,0
43,22,114,338.4241200889943,4,0.8223065483889864,3,0,0,0,1,0,0
51,17,81,338.4241200889943,3,0.8223065208188333,2,0,1,0,0,0,0
54,36,114,297.91853049517374,1,3.608242286249043,3,283,0,0,0,0,0
39,22,81,338.4241200889943,4,1.672429450925582,3,0,0,0,1,0,0
54,36,81,297.91853049517374,3,2.4930159983144646,3,202,0,0,0,0,0
30,12,81,297.91853049517374,4,1.6724294379776228,1,0,0,0,1,1,0
43,22,81,36.92369889145156,1,2.493015665352419,1,0,0,0,0,0,0
54,36,114,151.10074043900542,4,2.4930156653639384,2,0,0,0,0,1,0
43,12,81,36.92369889145156,3,0.8223065214451996,2,0,1,1,1,0,0
54,26,167,36.92369889145156,3,6.364588503019351,3,200,0,0,0,0,1
39,22,81,338.4241200889943,1,0.8223065209513443,3,0,1,0,0,0,0
30,12,45,297.91853049517374,3,1.6724294379775517,3,0,0,0,1,0,0
43,12,81,151.10074043900542,1,2.4930156653536226,3,0,0,1,1,1,0
30,12,45,338.4241200889943,3,1.672429437977322,3,0,0,0,1,0,0
39,22,81,338.4241200889943,4,1.6724310518397403,3,0,0,0,1,0,0
30,12,81,36.92369889145156,3,2.493015665373038,3,0,0,1,1,1,0
39,5,45,338.4241200889943,3,0.8223065208188396,3,0,0,0,0,0,0
54,36,81,151.10074043900542,1,2.4930156653660065,1,0,1,0,0,1,0
43,22,81,417.13865888278247,3,3.608242289162999,2,0,0,0,1,0,0
39,22,26,151.10074043900542,1,0.82230652082632,3,0,0,1,1,1,0
30,12,114,297.91853049517374,4,6.364588445368125,1,0,0,1,1,1,1
51,36,114,297.91853049517374,1,3.6082422857787075,1,0,0,0,0,0,0
54,36,114,128.06346893689252,3,1.6724294381453892,3,0,0,0,0,1,0
39,12,45,338.4241200889943,1,0.8223065208188333,1,0,0,0,0,0,0
30,12,45,338.4241200889943,1,0.822306520818833,1,0,0,0,0,0,0
54,36,81,297.91853049517374,1,2.4930156663897196,3,0,0,0,0,0,0
43,22,81,338.4241200889943,3,0.8223065208306893,2,0,1,0,0,0,0
43,22,114,36.92369889145156,1,6.364588438267346,1,0,0,0,1,0,1
54,22,81,338.4241200889943,1,0.8223065210884818,3,0,0,0,0,0,0
39,24,45,297.91853049517374,1,0.822306525111764,3,283,0,1,1,1,0
39,22,81,338.4241200889943,3,0.822306520821984,3,0,1,0,0,0,0
51,17,81,36.92369889145156,2,0.8223065208188629,2,0,1,0,1,0,0
39,12,45,297.91853049517374,1,0.8223065208188332,1,0,0,0,0,0,0
43,17,81,338.4241200889943,3,0.8223065209653969,1,0,0,0,1,0,0
43,12,114,338.4241200889943,1,1.672429437977427,1,0,0,0,1,0,0
54,36,45,297.91853049517374,4,0.8223065209060478,3,0,1,0,0,1,0
43,26,114,297.91853049517374,4,2.493015665525033,2,0,0,1,1,1,0
54,36,81,151.10074043900542,1,2.4930156653524334,1,0,0,0,0,1,0
43,12,81,338.4241200889943,3,0.8223065208243314,2,0,1,0,0,0,0
43,12,114,36.92369889145156,3,3.6082422858371204,3,0,0,0,0,1,1
54,36,81,297.91853049517374,1,2.493015671158113,3,197,0,0,0,0,0
43,12,81,338.4241200889943,3,2.493015665887481,2,0,0,0,1,0,0
51,5,45,297.91853049517374,2,0.8223065209188016,2,0,0,0,1,0,0
43,17,114,297.91853049517374,1,3.6082422857783967,1,0,0,0,0,0,0
43,22,45,151.10074043900542,1,0.8223065208190152,3,0,0,0,1,1,0
43,22,114,417.13865888278247,1,3.608242286357815,3,153,0,0,1,0,1
39,22,81,338.4241200889943,3,0.8223065211574253,3,0,1,0,1,0,0
43,12,81,338.4241200889943,4,0.8223065208350728,3,0,1,0,0,0,0
30,12,81,338.4241200889943,4,0.29771107479982467,3,0,0,1,1,1,0
54,36,81,36.92369889145156,4,2.4930156691170495,2,198,0,0,0,1,0
43,12,45,151.10074043900542,1,0.8223065215214443,1,197,0,0,1,1,0
30,17,45,338.4241200889943,1,0.822306520818833,1,0,0,0,0,0,0
43,17,81,338.4241200889943,3,0.822306520818994,2,0,1,0,0,0,0
51,26,81,36.92369889145156,3,0.8223065265467795,2,0,0,0,1,1,0
43,12,81,338.4241200889943,3,0.8223065208193624,3,0,0,0,0,0,0
43,22,81,338.4241200889943,3,3.608242285935891,2,0,0,0,1,1,1
54,36,81,297.91853049517374,3,3.6082426895143227,3,197,0,0,1,0,0
51,22,81,338.4241200889943,3,0.8223065208833958,2,0,1,0,0,0,0
43,22,81,338.4241200889943,1,0.8223065208484975,1,0,0,0,0,0,0
43,12,81,338.4241200889943,3,0.8223065208329617,2,0,1,0,1,0,0
51,17,81,338.4241200889943,3,0.8223065208188345,2,0,1,0,0,0,0
43,12,45,297.91853049517374,3,0.8223065255235622,2,0,0,0,1,0,0
39,22,81,338.4241200889943,3,2.4930156686372413,2,0,0,0,1,0,0
54,26,114,297.91853049517374,1,3.608242296701903,3,149,0,0,0,0,1
39,22,45,151.10074043900542,3,0.8223065208400363,3,0,0,0,1,0,0
43,12,81,338.4241200889943,3,0.29771107688651416,2,0,0,0,1,1,0
43,22,167,297.91853049517374,1,3.608242285778397,1,0,0,0,0,0,0
39,12,81,338.4241200889943,1,2.4930156653524196,1,0,0,0,0,0,0
43,22,167,36.92369889145156,1,6.364588438189673,1,0,0,0,0,0,0
30,12,45,338.4241200889943,1,0.822306520818833,3,0,0,0,0,0,0
39,22,45,338.4241200889943,4,2.4930156653576314,3,0,0,0,1,0,0
39,12,81,338.4241200889943,3,2.4930156654320363,2,0,0,0,1,0,0
30,5,45,297.91853049517374,2,0.8223065208188931,2,0,0,0,0,0,0
54,36,81,151.10074043900542,1,2.4930156653539455,1,0,0,0,0,1,0
43,22,81,338.4241200889943,1,0.8223065208255934,1,0,0,0,0,0,0
51,26,81,36.92369889145156,2,0.8223065208188679,2,0,1,1,1,1,0
54,31,81,297.91853049517374,1,3.6082423777844723,3,197,0,0,0,0,0
43,12,114,151.10074043900542,4,2.493015665396602,1,0,1,1,1,1,0
54,36,81,297.91853049517374,4,2.493015669899541,2,200,0,0,0,1,0
43,12,114,151.10074043900542,3,6.364588438204812,3,0,0,0,1,1,1
30,12,81,338.4241200889943,1,0.822306520818833,1,0,0,0,0,0,0
43,22,81,36.92369889145156,1,2.493015665352419,1,0,0,0,0,0,0
30,12,45,338.4241200889943,3,1.672429437977309,3,0,0,0,1,0,0
39,12,45,338.4241200889943,2,2.4930156653524462,3,0,0,0,0,0,0
54,36,45,297.91853049517374,3,0.8223065208574322,3,0,0,0,1,0,0
54,26,114,128.06346893689252,1,3.6082422857785463,1,0,0,0,0,1,1
39,17,81,338.4241200889943,1,0.8223065208189003,1,0,0,0,0,0,0
39,22,26,297.91853049517374,1,0.8223065208212389,1,149,0,1,1,1,0
54,22,114,338.4241200889943,1,3.608242285915222,1,0,1,0,1,0,0
39,22,81,338.4241200889943,1,0.8223065208446201,3,0,0,0,0,0,0
30,12,45,338.4241200889943,1,0.822306520818833,3,0,0,0,0,0,0
43,22,114,338.4241200889943,1,0.8223065235903144,1,0,0,0,1,0,1
54,22,114,297.91853049517374,1,0.8223065208197239,1,0,1,0,0,0,0
51,26,45,36.92369889145156,3,0.8223065208194067,2,0,1,0,1,1,0
51,17,81,36.92369889145156,2,0.8223065208188379,2,0,1,1,1,1,0
43,22,114,417.13865888278247,3,3.608242294294886,2,0,0,0,1,0,0
30,12,114,297.91853049517374,4,0.29771107479557846,1,0,0,0,0,1,0
54,36,45,297.91853049517374,4,2.493015665463298,3,0,1,0,0,1,0
39,12,81,297.91853049517374,3,2.4930156655782096,2,0,0,0,1,0,0
54,31,81,297.91853049517374,1,2.493015665352616,1,0,0,0,0,0,0
39,12,45,297.91853049517374,3,0.8223065230551453,3,283,0,1,1,1,0
54,26,114,36.92369889145156,3,6.364588457144085,3,200,0,0,0,0,1
51,26,114,151.10074043900542,1,2.493015665352443,1,0,0,0,0,1,0
30,5,45,297.91853049517374,1,0.8223065208188333,3,0,0,0,1,0,0
43,22,114,338.4241200889943,3,3.6082424034983847,2,202,0,0,1,0,1
54,22,114,338.4241200889943,1,6.36458843821153,1,149,0,0,0,0,1
43,12,81,338.4241200889943,3,2.493015667393479,2,0,0,0,1,0,0
43,12,167,297.91853049517374,1,6.364588438195126,1,0,0,0,1,0,0
43,22,114,417.13865888278247,1,3.608242297483489,3,155,0,0,1,0,1
39,12,45,338.4241200889943,1,1.6724294379772717,1,0,0,0,0,0,0
51,17,45,297.91853049517374,3,0.8223065208188679,2,0,1,0,1,0,0
39,12,81,338.4241200889943,4,2.4930156653526945,1,0,0,0,1,1,0
54,26,114,297.91853049517374,1,3.6082423168548705,3,288,0,0,0,0,1
43,17,81,36.92369889145156,2,0.8223065208188604,2,0,1,0,1,0,0
39,22,81,338.4241200889943,3,0.8223065208336143,3,0,1,0,0,0,0
43,12,81,338.4241200889943,1,2.493015665352419,1,0,0,0,0,0,0
39,12,81,338.4241200889943,4,2.4930156653541276,3,0,0,0,1,1,0
51,17,81,338.4241200889943,3,0.8223065208188717,2,0,1,0,0,0,0
54,36,81,297.91853049517374,1,2.4930158158608977,3,199,0,0,0,0,0
43,12,45,338.4241200889943,3,0.822306520826288,1,0,0,0,1,0,0
54,36,114,297.91853049517374,1,3.6082422857809013,3,0,0,0,0,0,0
39,12,45,338.4241200889943,1,1.6724294379772722,1,0,0,0,0,0,0
43,26,81,151.10074043900542,4,2.4930156653526048,1,0,1,1,1,1,0
30,12,81,297.91853049517374,1,1.6724294379772753,1,0,0,0,1,0,0
43,22,114,417.13865888278247,1,3.6082422863607944,3,153,0,0,1,0,1
51,26,114,151.10074043900542,1,2.4930156653524453,1,0,0,0,0,1,0
30,17,45,297.91853049517374,1,1.672429437977279,3,0,0,0,1,0,0
39,22,81,338.4241200889943,3,0.8223065215613448,3,0,1,0,1,0,0
54,31,114,297.91853049517374,1,2.493015665352475,1,0,0,0,0,0,0
51,17,81,338.4241200889943,1,0.8223065208192784,2,0,1,0,0,0,0
61,36,45,297.91853049517374,3,1.6724296318927365,1,197,0,0,0,0,0
39,22,45,151.10074043900542,1,0.8223069205455207,1,197,0,1,1,1,0
43,12,114,36.92369889145156,1,3.6082422857783967,1,283,0,0,0,0,0
43,22,81,338.4241200889943,1,3.6082422867480037,3,149,1,0,0,0,0
39,22,81,338.4241200889943,4,1.672430130855132,3,0,0,0,1,0,0
43,22,45,297.91853049517374,4,2.4930156667513033,1,0,1,1,1,1,0
43,22,81,417.13865888278247,1,0.822306520924249,3,0,1,0,1,0,0
54,26,114,36.92369889145156,3,3.608242798294531,3,311,0,0,0,0,1
43,22,114,36.92369889145156,1,6.3645884381914515,1,0,0,0,1,0,0
43,17,81,338.4241200889943,3,0.8223065208192707,2,0,1,0,0,0,0
54,22,114,36.92369889145156,4,6.364588438619746,1,149,0,0,0,0,1
39,12,45,338.4241200889943,2,0.8223065208188447,3,0,0,0,0,0,0
43,26,45,151.10074043900542,1,0.8223065208217725,3,197,0,0,0,1,0
43,12,81,297.91853049517374,1,0.822306520818833,1,0,0,0,0,0,0
39,12,45,297.91853049517374,1,0.8223065208188333,3,0,0,0,1,1,0
54,26,114,36.92369889145156,3,3.60824308038254,3,203,0,0,0,0,1
30,22,45,338.4241200889943,2,2.4930156653528504,2,0,0,0,0,0,0
43,12,114,151.10074043900542,4,2.493015665582047,1,0,0,1,1,1,1
43,32,81,151.10074043900542,3,2.493015665380779,2,283,0,1,1,1,0
43,22,114,417.13865888278247,1,1.6724294501941661,2,244,0,0,1,0,0
43,26,114,128.06346893689252,4,2.4930156653529543,3,0,0,0,0,1,0
39,45,81,297.91853049517374,1,0.8223065772939216,3,283,1,1,1,1,0
43,12,81,338.4241200889943,1,0.8223065208188479,1,0,0,0,0,0,0
39,12,45,297.91853049517374,1,1.6724294379772717,1,0,0,0,0,0,0
39,12,45,297.91853049517374,1,2.493015665352419,1,0,0,0,0,0,0
43,26,114,128.06346893689252,1,3.6082422857791494,3,0,0,0,0,1,0
43,17,45,297.91853049517374,3,0.8223065225562676,2,0,1,0,1,0,0
39,22,45,338.4241200889943,3,2.4930156877554506,2,0,1,0,1,0,0
54,36,114,36.92369889145156,4,2.4930156741874008,3,0,0,0,1,1,0
39,12,45,338.4241200889943,3,1.6724294379933762,1,0,0,0,1,0,0
39,22,45,338.4241200889943,4,2.4930156667325765,3,0,0,0,1,0,0
30,12,81,297.91853049517374,4,1.672429437978165,1,0,0,0,1,1,0
39,12,81,338.4241200889943,4,0.29771107479605835,1,0,0,0,1,0,0
43,12,81,36.92369889145156,3,0.8223065285276273,2,0,0,1,1,1,0
30,12,81,338.4241200889943,4,1.6724294379777542,3,0,0,0,1,1,0
39,22,81,338.4241200889943,3,0.8223065212452094,3,0,1,0,0,0,0
43,12,114,36.92369889145156,3,6.364588438418003,3,200,0,0,0,0,1
43,22,114,338.4241200889943,1,3.60824243032808,3,287,0,0,1,0,1
43,22,81,338.4241200889943,1,0.8223065212051637,1,0,0,0,0,0,0
51,22,81,338.4241200889943,1,2.4930156659376848,3,0,1,0,0,0,0
30,17,45,297.91853049517374,3,1.6724294379772855,3,0,0,0,1,0,0
43,22,45,297.91853049517374,1,2.493015665386975,1,0,1,1,1,1,0
43,22,81,338.4241200889943,1,0.8223065216586426,1,0,0,0,0,0,0
39,22,26,297.91853049517374,1,0.8223065208334056,3,0,0,0,1,1,0
43,12,81,36.92369889145156,3,2.4930156691581074,2,0,0,0,1,1,0
51,26,45,151.10074043900542,1,0.8223065208549699,1,197,0,0,0,1,0
30,12,45,338.4241200889943,4,1.6724294379774174,1,0,0,0,1,1,0
43,22,167,36.92369889145156,1,3.6082422857783967,1,283,0,0,0,0,0
54,26,114,338.4241200889943,3,3.6082428566934555,3,292,0,0,0,0,1
39,12,81,338.4241200889943,4,0.29771107479594433,1,0,0,0,1,0,0
30,12,81,36.92369889145156,3,2.4930156654377225,3,0,0,1,1,1,0
51,26,81,151.10074043900542,1,2.493015665352528,1,0,0,0,0,1,0
30,17,45,297.91853049517374,1,1.6724294379772728,3,0,0,0,1,0,0
54,22,114,297.91853049517374,1,0.8223065208221537,1,149,1,0,0,0,1
39,12,81,36.92369889145156,3,2.4930156665187764,3,0,0,1,1,1,0
54,36,81,151.10074043900542,1,2.493015665352424,3,0,0,0,0,1,0
43,22,81,36.92369889145156,1,2.493015665352419,1,0,0,0,0,0,0
43,26,81,36.92369889145156,1,2.493015665352419,1,0,0,0,0,0,0
54,36,45,338.4241200889943,3,0.8223065208193131,2,0,0,0,1,1,0
39,17,114,297.91853049517374,1,2.4930156653524302,1,0,0,0,0,1,0
39,12,81,36.92369889145156,4,2.4930156657458515,3,0,0,1,1,1,0
39,12,81,338.4241200889943,3,1.6724294379922715,1,0,0,0,1,0,0
43,12,114,297.91853049517374,1,2.493015665352459,1,0,0,0,0,0,0
39,22,45,338.4241200889943,1,0.8223065208189181,3,0,0,0,0,0,0
39,22,45,151.10074043900542,1,0.8223065208206141,2,0,0,1,1,1,0
39,12,81,338.4241200889943,3,2.493015670280174,2,0,0,0,1,0,0
39,22,45,338.4241200889943,3,0.8223065208188501,3,0,0,0,0,0,0
54,22,114,297.91853049517374,1,0.8223065208189062,1,0,1,0,0,0,0
61,36,114,151.10074043900542,1,2.493015665440449,3,0,0,0,0,1,0
61,36,45,297.91853049517374,4,2.4930170382708137,3,198,0,0,0,0,0
39,12,81,338.4241200889943,3,1.6724294379896818,1,0,0,0,1,0,0
43,12,114,36.92369889145156,1,6.364588438189682,1,283,0,0,0,0,0
43,22,45,151.10074043900542,1,2.4930156654515017,1,0,1,1,1,1,0
30,5,26,297.91853049517374,1,1.6724294379772717,3,0,0,0,0,0,0
43,33,81,151.10074043900542,3,0.8223065211926852,2,283,0,1,1,1,0
43,22,167,36.92369889145156,1,3.6082422857783967,1,283,0,0,0,0,0
39,12,45,297.91853049517374,1,0.8223065208242412,3,0,0,0,1,1,0
43,22,114,338.4241200889943,1,3.608242289330616,3,287,0,0,1,0,0
43,26,81,128.06346893689252,4,2.4930156653524476,3,0,0,0,1,1,0
43,12,45,338.4241200889943,1,0.2977110747987675,1,0,0,0,1,0,0
43,17,81,297.91853049517374,1,2.4930156653524262,1,0,0,0,1,1,0
39,12,81,338.4241200889943,1,0.29771107479556924,1,0,0,0,1,0,0
51,26,81,297.91853049517374,1,2.493015665352419,1,0,1,0,0,1,0
39,22,45,338.4241200889943,2,0.8223065209630135,3,0,1,0,0,0,0
54,36,45,297.91853049517374,4,2.4930156656800064,3,0,0,0,0,1,0
39,12,45,297.91853049517374,1,0.8223065208188333,1,283,0,0,0,0,0
39,22,45,338.4241200889943,1,0.8223065208188338,3,0,0,0,0,0,0
51,26,81,151.10074043900542,1,2.4930156653524835,1,0,0,0,0,1,0
43,22,45,36.92369889145156,1,1.6724294379772717,1,283,0,0,0,0,0
43,12,81,36.92369889145156,3,0.29771107507406114,2,0,0,0,1,1,0
39,22,45,338.4241200889943,3,2.4930156708204882,2,0,1,0,1,0,0
43,22,81,338.4241200889943,1,0.8223065208272053,1,0,0,0,0,0,0
39,12,81,338.4241200889943,1,2.493015665352419,1,0,0,0,0,0,0
54,36,114,128.06346893689252,4,1.6724294380559552,3,0,0,0,0,1,0
39,12,114,338.4241200889943,3,0.29771111263714717,1,0,0,1,1,1,0
43,12,81,151.10074043900542,1,2.4930156653680733,3,0,0,1,1,1,0
43,22,81,417.13865888278247,3,0.822306520825553,2,0,1,0,1,0,0
39,12,45,297.91853049517374,1,1.6724294379772717,1,0,0,0,0,1,0
39,12,45,297.91853049517374,1,0.8223065208188332,1,0,0,0,0,0,0
54,36,114,151.10074043900542,4,1.672429498002413,2,217,0,0,1,1,0
39,22,45,151.10074043900542,1,0.8223065226736428,1,197,0,1,1,1,0
54,36,81,297.91853049517374,1,2.4930156669851153,3,0,0,0,0,0,0
43,12,81,338.4241200889943,3,1.6724294391024157,2,0,0,0,1,0,0
51,36,81,297.91853049517374,1,2.4930156653526394,1,0,0,0,0,0,0
43,26,114,36.92369889145156,3,0.8223074145373908,2,198,0,0,1,1,0
43,22,114,417.13865888278247,1,3.6082422859685597,3,0,0,0,1,0,1
43,12,81,151.10074043900542,1,2.493015665353339,3,0,0,1,1,1,0
51,26,81,36.92369889145156,3,0.8223065208189038,2,0,0,1,1,1,0
51,36,81,151.10074043900542,1,2.493015665354031,1,0,1,0,0,0,0
51,17,45,297.91853049517374,3,0.822306520818835,2,0,1,0,1,0,0
30,5,45,297.91853049517374,1,1.6724294379772717,3,0,0,0,1,0,0
43,12,114,297.91853049517374,1,2.4930156653524205,1,0,0,0,0,0,0
39,12,81,338.4241200889943,3,2.493015667611037,2,0,0,0,1,0,0
39,22,45,338.4241200889943,2,0.8223065208205107,2,0,1,0,0,0,0
39,12,81,338.4241200889943,3,2.4930156693166814,2,0,0,0,1,0,0
39,22,45,338.4241200889943,2,2.4930156653719995,3,0,0,0,0,0,0
43,26,45,151.10074043900542,4,2.4930156653541973,3,0,0,0,1,1,0
54,31,81,297.91853049517374,1,3.608242287043193,3,0,0,0,0,0,0
43,12,45,297.91853049517374,1,0.8223065209783401,1,197,0,0,1,1,0
43,14,81,297.91853049517374,3,2.4930156657792697,2,283,1,1,1,1,0
39,12,45,338.4241200889943,4,2.493015665352445,3,0,0,0,1,1,0
61,36,81,297.91853049517374,1,2.4930156989725774,3,284,0,0,0,0,0
51,22,81,338.4241200889943,1,0.8223065208300679,3,0,1,0,0,0,0
30,5,26,297.91853049517374,2,0.8223065208188665,2,0,0,0,0,0,0
39,12,45,338.4241200889943,1,0.82230652081884,3,0,0,0,0,0,0
43,12,81,338.4241200889943,3,2.493015666344331,2,0,0,0,1,0,0
39,12,114,36.92369889145156,1,0.2977110748207506,1,0,0,1,1,1,0
39,22,45,297.91853049517374,1,0.8223065208214195,3,0,0,0,1,1,0
51,31,114,151.10074043900542,1,6.364588438189714,1,0,0,0,0,1,0
43,12,81,36.92369889145156,3,0.8223065211471832,2,0,0,1,1,1,0
39,22,45,338.4241200889943,2,0.8223065208194905,3,0,0,0,0,0,0
30,5,26,297.91853049517374,1,0.8223065208188348,3,0,0,0,1,1,0
54,36,45,297.91853049517374,3,2.4930157233783876,3,197,0,0,0,0,0
43,12,81,338.4241200889943,1,0.29771107479583864,1,0,0,0,1,0,0
43,12,167,128.06346893689252,3,6.364588438298942,3,0,0,0,0,0,1
54,26,81,297.91853049517374,1,3.608242288162489,3,283,0,0,0,0,0
43,25,81,36.92369889145156,3,2.4930156654294824,2,283,0,1,1,1,0
39,12,81,297.91853049517374,1,0.2977110747955647,1,0,0,0,1,1,0
43,22,114,338.4241200889943,1,0.822306520830979,1,0,0,0,0,0,0
43,26,45,151.10074043900542,1,2.4930156653538065,3,0,0,1,1,1,0
54,36,81,36.92369889145156,4,2.493015740406373,3,211,0,0,1,1,0
43,17,81,338.4241200889943,2,0.8223065208193358,2,0,1,0,1,0,0
43,17,81,297.91853049517374,1,2.4930156653524205,1,0,0,0,0,1,0
43,22,81,36.92369889145156,3,2.493015692230311,2,0,0,1,1,1,0
43,22,114,36.92369889145156,1,3.608242285778397,1,283,0,0,0,0,0
54,22,81,338.4241200889943,1,0.8223065208843631,3,0,0,0,0,0,0
43,22,81,338.4241200889943,1,0.8223065702803533,1,283,1,0,1,0,0
30,17,81,297.91853049517374,4,1.6724294379774005,3,0,0,0,1,1,0
30,17,45,297.91853049517374,1,1.6724294379772733,3,0,0,0,1,0,0
